spectrogram,label
zitcis1_XC443818.ogg.npy,zitcis1
litgre1_XC833133.ogg.npy,litgre1
grnsan_XC793931.ogg.npy,grnsan
grewar3_XC845838.ogg.npy,grewar3
stbkin1_XC150682.ogg.npy,stbkin1
blrwar1_XC563337.ogg.npy,blrwar1
brwowl1_XC824377.ogg.npy,brwowl1
bkwsti_XC536386.ogg.npy,bkwsti
paisto1_XC787800.ogg.npy,paisto1
purher1_XC548717.ogg.npy,purher1
blrwar1_XC330965.ogg.npy,blrwar1
zitcis1_XC422082.ogg.npy,zitcis1
commoo3_XC541951.ogg.npy,commoo3
comros_XC270317.ogg.npy,comros
zitcis1_XC797410.ogg.npy,zitcis1
zitcis1_XC341133.ogg.npy,zitcis1
eaywag1_XC317464.ogg.npy,eaywag1
grywag_XC588409.ogg.npy,grywag
blrwar1_XC134920.ogg.npy,blrwar1
eaywag1_XC145108.ogg.npy,eaywag1
putbab1_XC718039.ogg.npy,putbab1
houspa_XC443505.ogg.npy,houspa
houspa_XC623300.ogg.npy,houspa
comgre_XC616053.ogg.npy,comgre
barswa_XC486529.ogg.npy,barswa
vefnut1_XC336677.ogg.npy,vefnut1
comros_XC370816.ogg.npy,comros
barswa_XC628314.ogg.npy,barswa
grecou1_XC196957.ogg.npy,grecou1
barswa_XC620697.ogg.npy,barswa
bkwsti_XC291372.ogg.npy,bkwsti
zitcis1_XC368394.ogg.npy,zitcis1
comgre_XC829333.ogg.npy,comgre
grywag_XC457868.ogg.npy,grywag
woosan_XC304114.ogg.npy,woosan
bkrfla1_XC209205.ogg.npy,bkrfla1
stbkin1_XC552577.ogg.npy,stbkin1
comsan_XC582120.ogg.npy,comsan
piekin1_XC608939.ogg.npy,piekin1
bcnher_XC831186.ogg.npy,bcnher
commyn_XC546566.ogg.npy,commyn
grewar3_XC306992.ogg.npy,grewar3
maghor2_XC786587.ogg.npy,maghor2
eucdov_XC853671.ogg.npy,eucdov
blakit1_XC144422.ogg.npy,blakit1
labcro1_XC607201.ogg.npy,labcro1
bkskit1_XC359051.ogg.npy,bkskit1
blnmon1_XC203331.ogg.npy,blnmon1
brnshr_XC410420.ogg.npy,brnshr
junbab2_XC312701.ogg.npy,junbab2
whtkin2_XC615043.ogg.npy,whtkin2
litgre1_XC638523.ogg.npy,litgre1
aspfly1_XC687959.ogg.npy,aspfly1
grywag_XC762435.ogg.npy,grywag
tibfly3_XC191007.ogg.npy,tibfly3
comros_XC253041.ogg.npy,comros
zitcis1_XC632793.ogg.npy,zitcis1
whbwat1_XC208298.ogg.npy,whbwat1
rorpar_XC694156.ogg.npy,rorpar
whiter2_XC284557.ogg.npy,whiter2
rorpar_XC207875.ogg.npy,rorpar
bcnher_XC705780.ogg.npy,bcnher
grehor1_XC736176.ogg.npy,grehor1
brnshr_XC489778.ogg.npy,brnshr
graher1_XC592442.ogg.npy,graher1
whbwoo2_XC620578.ogg.npy,whbwoo2
gyhcaf1_XC491053.ogg.npy,gyhcaf1
eucdov_XC669770.ogg.npy,eucdov
eurcoo_XC796730.ogg.npy,eurcoo
comgre_XC644627.ogg.npy,comgre
brfowl1_XC446902.ogg.npy,brfowl1
plapri1_XC381170.ogg.npy,plapri1
eaywag1_XC790724.ogg.npy,eaywag1
sbeowl1_XC442486.ogg.npy,sbeowl1
oripip1_XC544039.ogg.npy,oripip1
brwowl1_XC824379.ogg.npy,brwowl1
houspa_XC856957.ogg.npy,houspa
marsan_XC134894.ogg.npy,marsan
eucdov_XC692263.ogg.npy,eucdov
ashpri1_XC277294.ogg.npy,ashpri1
bkwsti_XC302858.ogg.npy,bkwsti
grbeat1_XC529757.ogg.npy,grbeat1
grnsan_XC640124.ogg.npy,grnsan
comkin1_XC771724.ogg.npy,comkin1
shikra1_XC364120.ogg.npy,shikra1
barswa_XC457818.ogg.npy,barswa
wemhar1_XC694893.ogg.npy,wemhar1
gryfra_XC459199.ogg.npy,gryfra
houspa_XC722397.ogg.npy,houspa
commyn_XC507723.ogg.npy,commyn
grywag_XC457873.ogg.npy,grywag
comgre_XC793537.ogg.npy,comgre
gyhcaf1_XC210668.ogg.npy,gyhcaf1
spoowl1_XC572904.ogg.npy,spoowl1
gargan_XC803478.ogg.npy,gargan
grnsan_XC674911.ogg.npy,grnsan
commyn_XC203345.ogg.npy,commyn
comtai1_XC555515.ogg.npy,comtai1
gloibi_XC464853.ogg.npy,gloibi
lirplo_XC371005.ogg.npy,lirplo
hoopoe_XC482479.ogg.npy,hoopoe
eaywag1_XC765053.ogg.npy,eaywag1
houspa_XC696721.ogg.npy,houspa
litswi1_XC443716.ogg.npy,litswi1
houspa_XC702424.ogg.npy,houspa
blhori1_XC484916.ogg.npy,blhori1
blhori1_XC484915.ogg.npy,blhori1
barswa_XC721814.ogg.npy,barswa
sbeowl1_XC165251.ogg.npy,sbeowl1
comsan_XC614843.ogg.npy,comsan
grewar3_XC570252.ogg.npy,grewar3
comgre_XC819469.ogg.npy,comgre
pursun4_XC314401.ogg.npy,pursun4
grywag_XC633119.ogg.npy,grywag
kenplo1_XC718521.ogg.npy,kenplo1
gloibi_XC699224.ogg.npy,gloibi
commoo3_XC625966.ogg.npy,commoo3
tibfly3_XC578343.ogg.npy,tibfly3
houspa_XC669435.ogg.npy,houspa
bkwsti_XC338283.ogg.npy,bkwsti
eucdov_XC380916.ogg.npy,eucdov
gargan_XC708935.ogg.npy,gargan
ashpri1_XC73014.ogg.npy,ashpri1
lirplo_XC361570.ogg.npy,lirplo
wemhar1_XC590354.ogg.npy,wemhar1
commoo3_XC478070.ogg.npy,commoo3
maghor2_XC412338.ogg.npy,maghor2
asbfly_XC756431.ogg.npy,asbfly
zitcis1_XC341142.ogg.npy,zitcis1
ashdro1_XC362142.ogg.npy,ashdro1
eurcoo_XC556105.ogg.npy,eurcoo
comkin1_XC720512.ogg.npy,comkin1
categr_XC829008.ogg.npy,categr
commoo3_XC544229.ogg.npy,commoo3
hoopoe_XC727364.ogg.npy,hoopoe
houspa_XC637964.ogg.npy,houspa
wemhar1_XC769193.ogg.npy,wemhar1
spodov_XC642949.ogg.npy,spodov
rorpar_XC490194.ogg.npy,rorpar
grnsan_XC484270.ogg.npy,grnsan
comros_XC483700.ogg.npy,comros
putbab1_XC486794.ogg.npy,putbab1
eucdov_XC747424.ogg.npy,eucdov
spodov_XC605124.ogg.npy,spodov
whbwat1_XC430562.ogg.npy,whbwat1
oripip1_XC756582.ogg.npy,oripip1
comros_XC575049.ogg.npy,comros
grtdro1_XC329517.ogg.npy,grtdro1
whbwat1_XC665667.ogg.npy,whbwat1
crseag1_XC144914.ogg.npy,crseag1
bkskit1_XC670866.ogg.npy,bkskit1
grywag_XC664215.ogg.npy,grywag
bkwsti_XC514729.ogg.npy,bkwsti
grywag_XC708140.ogg.npy,grywag
blakit1_XC686908.ogg.npy,blakit1
grywag_XC521881.ogg.npy,grywag
comsan_XC385908.ogg.npy,comsan
gargan_XC645663.ogg.npy,gargan
eurcoo_XC557901.ogg.npy,eurcoo
barswa_XC467012.ogg.npy,barswa
kenplo1_XC464633.ogg.npy,kenplo1
eurcoo_XC642510.ogg.npy,eurcoo
eucdov_XC820046.ogg.npy,eucdov
brcful1_XC845111.ogg.npy,brcful1
bcnher_XC723510.ogg.npy,bcnher
bkwsti_XC184853.ogg.npy,bkwsti
grnsan_XC814344.ogg.npy,grnsan
blrwar1_XC653967.ogg.npy,blrwar1
comgre_XC542996.ogg.npy,comgre
woosan_XC825322.ogg.npy,woosan
comkin1_XC594873.ogg.npy,comkin1
grywag_XC571656.ogg.npy,grywag
lirplo_XC555746.ogg.npy,lirplo
kenplo1_XC718544.ogg.npy,kenplo1
rocpig_XC263181.ogg.npy,rocpig
hoopoe_XC367977.ogg.npy,hoopoe
comgre_XC616055.ogg.npy,comgre
rerswa1_XC732234.ogg.npy,rerswa1
hoopoe_XC363903.ogg.npy,hoopoe
grewar3_XC440528.ogg.npy,grewar3
emedov2_XC730893.ogg.npy,emedov2
brakit1_XC215852.ogg.npy,brakit1
sqtbul1_XC210274.ogg.npy,sqtbul1
whrmun_XC822235.ogg.npy,whrmun
blrwar1_XC770067.ogg.npy,blrwar1
graher1_XC801408.ogg.npy,graher1
brnhao1_XC295772.ogg.npy,brnhao1
purher1_XC827704.ogg.npy,purher1
grynig2_XC632670.ogg.npy,grynig2
grtdro1_XC685005.ogg.npy,grtdro1
lirplo_XC837584.ogg.npy,lirplo
kenplo1_XC411002.ogg.npy,kenplo1
piebus1_XC785886.ogg.npy,piebus1
grecou1_XC598170.ogg.npy,grecou1
blnmon1_XC151377.ogg.npy,blnmon1
hoopoe_XC809825.ogg.npy,hoopoe
piekin1_XC753248.ogg.npy,piekin1
eurcoo_XC542528.ogg.npy,eurcoo
comgre_XC723172.ogg.npy,comgre
comkin1_XC501144.ogg.npy,comkin1
eurcoo_XC625670.ogg.npy,eurcoo
whbwoo2_XC320203.ogg.npy,whbwoo2
gyhcaf1_XC683319.ogg.npy,gyhcaf1
grywag_XC722424.ogg.npy,grywag
woosan_XC718683.ogg.npy,woosan
rorpar_XC209716.ogg.npy,rorpar
oripip1_XC712551.ogg.npy,oripip1
putbab1_XC844127.ogg.npy,putbab1
lirplo_XC742885.ogg.npy,lirplo
graher1_XC261372.ogg.npy,graher1
eurcoo_XC720306.ogg.npy,eurcoo
comior1_XC410020.ogg.npy,comior1
wemhar1_XC404338.ogg.npy,wemhar1
hoopoe_XC743432.ogg.npy,hoopoe
spodov_XC347681.ogg.npy,spodov
inbrob1_XC356099.ogg.npy,inbrob1
blrwar1_XC728940.ogg.npy,blrwar1
btbeat1_XC279621.ogg.npy,btbeat1
eaywag1_XC823211.ogg.npy,eaywag1
revbul_XC587797.ogg.npy,revbul
zitcis1_XC821307.ogg.npy,zitcis1
spodov_XC787538.ogg.npy,spodov
woosan_XC672983.ogg.npy,woosan
eaywag1_XC182742.ogg.npy,eaywag1
brasta1_XC334045.ogg.npy,brasta1
wemhar1_XC669216.ogg.npy,wemhar1
wemhar1_XC379505.ogg.npy,wemhar1
lirplo_XC828922.ogg.npy,lirplo
commoo3_XC557365.ogg.npy,commoo3
whrmun_XC766421.ogg.npy,whrmun
litegr_XC512100.ogg.npy,litegr
kenplo1_XC318417.ogg.npy,kenplo1
bcnher_XC819487.ogg.npy,bcnher
grewar3_XC560564.ogg.npy,grewar3
zitcis1_XC699996.ogg.npy,zitcis1
rorpar_XC451915.ogg.npy,rorpar
brnshr_XC601410.ogg.npy,brnshr
grywag_XC410768.ogg.npy,grywag
comros_XC415119.ogg.npy,comros
litgre1_XC376676.ogg.npy,litgre1
grewar3_XC523563.ogg.npy,grewar3
rerswa1_XC193697.ogg.npy,rerswa1
pursun3_XC664677.ogg.npy,pursun3
nutman_XC396396.ogg.npy,nutman
grewar3_XC266051.ogg.npy,grewar3
asikoe2_XC208899.ogg.npy,asikoe2
kenplo1_XC765899.ogg.npy,kenplo1
placuc3_XC553084.ogg.npy,placuc3
zitcis1_XC567944.ogg.npy,zitcis1
commyn_XC518553.ogg.npy,commyn
graher1_XC584632.ogg.npy,graher1
litgre1_XC627710.ogg.npy,litgre1
grewar3_XC418704.ogg.npy,grewar3
brcful1_XC139707.ogg.npy,brcful1
eucdov_XC148870.ogg.npy,eucdov
woosan_XC381826.ogg.npy,woosan
eucdov_XC503258.ogg.npy,eucdov
rewbul_XC587974.ogg.npy,rewbul
houcro1_XC683047.ogg.npy,houcro1
piekin1_XC195766.ogg.npy,piekin1
vefnut1_XC150835.ogg.npy,vefnut1
brnhao1_XC496387.ogg.npy,brnhao1
gybpri1_XC331899.ogg.npy,gybpri1
brwowl1_XC824376.ogg.npy,brwowl1
greegr_XC161538.ogg.npy,greegr
eurcoo_XC689813.ogg.npy,eurcoo
grnsan_XC716999.ogg.npy,grnsan
blakit1_XC764319.ogg.npy,blakit1
grywag_XC754196.ogg.npy,grywag
kenplo1_XC837656.ogg.npy,kenplo1
putbab1_XC677305.ogg.npy,putbab1
comgre_XC803283.ogg.npy,comgre
grewar3_XC841015.ogg.npy,grewar3
grywag_XC608017.ogg.npy,grywag
brodro1_XC151510.ogg.npy,brodro1
comkin1_XC676457.ogg.npy,comkin1
gyhcaf1_XC841098.ogg.npy,gyhcaf1
piebus1_XC75086.ogg.npy,piebus1
barswa_XC289358.ogg.npy,barswa
plapri1_XC787724.ogg.npy,plapri1
bkskit1_XC352482.ogg.npy,bkskit1
bcnher_XC403621.ogg.npy,bcnher
houspa_XC582600.ogg.npy,houspa
blrwar1_XC120472.ogg.npy,blrwar1
btbeat1_XC394050.ogg.npy,btbeat1
rerswa1_XC370598.ogg.npy,rerswa1
eurcoo_XC608163.ogg.npy,eurcoo
eucdov_XC588844.ogg.npy,eucdov
comros_XC318226.ogg.npy,comros
greegr_XC738072.ogg.npy,greegr
graher1_XC182868.ogg.npy,graher1
brfowl1_XC824092.ogg.npy,brfowl1
commoo3_XC592119.ogg.npy,commoo3
whiter2_XC579202.ogg.npy,whiter2
grewar3_XC652487.ogg.npy,grewar3
tibfly3_XC207758.ogg.npy,tibfly3
gloibi_XC800055.ogg.npy,gloibi
whbwag1_XC357942.ogg.npy,whbwag1
whbtre1_XC317374.ogg.npy,whbtre1
graher1_XC347259.ogg.npy,graher1
commoo3_XC547937.ogg.npy,commoo3
rocpig_XC621266.ogg.npy,rocpig
gloibi_XC799985.ogg.npy,gloibi
wemhar1_XC164817.ogg.npy,wemhar1
barswa_XC383832.ogg.npy,barswa
ashdro1_XC575536.ogg.npy,ashdro1
rerswa1_XC423909.ogg.npy,rerswa1
bcnher_XC800670.ogg.npy,bcnher
commoo3_XC696622.ogg.npy,commoo3
revbul_XC346122.ogg.npy,revbul
kenplo1_XC316252.ogg.npy,kenplo1
graher1_XC200117.ogg.npy,graher1
comsan_XC210583.ogg.npy,comsan
blnmon1_XC150935.ogg.npy,blnmon1
comior1_XC548376.ogg.npy,comior1
ashpri1_XC197604.ogg.npy,ashpri1
eucdov_XC802331.ogg.npy,eucdov
commyn_XC599867.ogg.npy,commyn
bkskit1_XC352574.ogg.npy,bkskit1
whbwoo2_XC342690.ogg.npy,whbwoo2
categr_XC451682.ogg.npy,categr
grnsan_XC597335.ogg.npy,grnsan
commoo3_XC709156.ogg.npy,commoo3
zitcis1_XC683423.ogg.npy,zitcis1
whiter2_XC770349.ogg.npy,whiter2
comgre_XC636748.ogg.npy,comgre
commyn_XC529139.ogg.npy,commyn
bkwsti_XC563122.ogg.npy,bkwsti
yebbab1_XC444696.ogg.npy,yebbab1
vefnut1_XC667336.ogg.npy,vefnut1
grewar3_XC321393.ogg.npy,grewar3
blrwar1_XC324929.ogg.npy,blrwar1
lirplo_XC490993.ogg.npy,lirplo
comgre_XC840649.ogg.npy,comgre
graher1_XC572607.ogg.npy,graher1
litspi1_XC459322.ogg.npy,litspi1
graher1_XC555823.ogg.npy,graher1
asikoe2_XC209210.ogg.npy,asikoe2
grewar3_XC417139.ogg.npy,grewar3
commoo3_XC550817.ogg.npy,commoo3
stbkin1_XC659344.ogg.npy,stbkin1
purher1_XC794376.ogg.npy,purher1
comsan_XC644274.ogg.npy,comsan
graher1_XC747334.ogg.npy,graher1
greegr_XC307188.ogg.npy,greegr
marsan_XC398627.ogg.npy,marsan
bkskit1_XC433768.ogg.npy,bkskit1
junowl1_XC756708.ogg.npy,junowl1
grywag_XC138586.ogg.npy,grywag
grecou1_XC412225.ogg.npy,grecou1
isbduc1_XC580931.ogg.npy,isbduc1
maghor2_XC214017.ogg.npy,maghor2
comkin1_XC598313.ogg.npy,comkin1
bcnher_XC699735.ogg.npy,bcnher
grtdro1_XC665379.ogg.npy,grtdro1
putbab1_XC697557.ogg.npy,putbab1
asikoe2_XC241381.ogg.npy,asikoe2
grnsan_XC385096.ogg.npy,grnsan
lirplo_XC559766.ogg.npy,lirplo
blakit1_XC653987.ogg.npy,blakit1
laudov1_XC398671.ogg.npy,laudov1
marsan_XC490318.ogg.npy,marsan
putbab1_XC418126.ogg.npy,putbab1
categr_XC423135.ogg.npy,categr
kenplo1_XC688795.ogg.npy,kenplo1
whtkin2_XC777756.ogg.npy,whtkin2
comkin1_XC739059.ogg.npy,comkin1
blrwar1_XC478390.ogg.npy,blrwar1
grejun2_XC644237.ogg.npy,grejun2
eucdov_XC381631.ogg.npy,eucdov
comkin1_XC841684.ogg.npy,comkin1
gyhcaf1_XC351526.ogg.npy,gyhcaf1
woosan_XC670793.ogg.npy,woosan
whcbar1_XC464138.ogg.npy,whcbar1
chbeat1_XC782496.ogg.npy,chbeat1
brnshr_XC780600.ogg.npy,brnshr
litgre1_XC571990.ogg.npy,litgre1
asikoe2_XC724425.ogg.npy,asikoe2
junbab2_XC507727.ogg.npy,junbab2
brnshr_XC806801.ogg.npy,brnshr
commoo3_XC846063.ogg.npy,commoo3
lirplo_XC438703.ogg.npy,lirplo
bkwsti_XC727786.ogg.npy,bkwsti
grywag_XC597057.ogg.npy,grywag
houspa_XC641227.ogg.npy,houspa
hoopoe_XC240517.ogg.npy,hoopoe
pabflo1_XC475408.ogg.npy,pabflo1
woosan_XC827776.ogg.npy,woosan
eaywag1_XC675747.ogg.npy,eaywag1
woosan_XC844041.ogg.npy,woosan
wemhar1_XC665232.ogg.npy,wemhar1
darter2_XC756479.ogg.npy,darter2
comior1_XC710196.ogg.npy,comior1
spodov_XC756425.ogg.npy,spodov
grywag_XC832558.ogg.npy,grywag
indpit1_XC600195.ogg.npy,indpit1
whbwoo2_XC150879.ogg.npy,whbwoo2
houcro1_XC73377.ogg.npy,houcro1
oripip1_XC295498.ogg.npy,oripip1
comsan_XC838343.ogg.npy,comsan
greegr_XC720907.ogg.npy,greegr
insowl1_XC776352.ogg.npy,insowl1
rorpar_XC166081.ogg.npy,rorpar
blrwar1_XC807822.ogg.npy,blrwar1
rocpig_XC843660.ogg.npy,rocpig
greegr_XC672953.ogg.npy,greegr
graher1_XC643722.ogg.npy,graher1
litgre1_XC408064.ogg.npy,litgre1
eaywag1_XC314269.ogg.npy,eaywag1
graher1_XC665607.ogg.npy,graher1
vefnut1_XC163103.ogg.npy,vefnut1
rorpar_XC493368.ogg.npy,rorpar
barswa_XC176091.ogg.npy,barswa
bcnher_XC658123.ogg.npy,bcnher
commoo3_XC301593.ogg.npy,commoo3
purher1_XC826023.ogg.npy,purher1
purher1_XC580672.ogg.npy,purher1
bkskit1_XC360671.ogg.npy,bkskit1
revbul_XC507720.ogg.npy,revbul
piekin1_XC282964.ogg.npy,piekin1
blrwar1_XC481144.ogg.npy,blrwar1
barswa_XC765781.ogg.npy,barswa
barswa_XC469948.ogg.npy,barswa
grecou1_XC365426.ogg.npy,grecou1
eucdov_XC509335.ogg.npy,eucdov
crseag1_XC321538.ogg.npy,crseag1
brnhao1_XC466296.ogg.npy,brnhao1
commoo3_XC547368.ogg.npy,commoo3
grtdro1_XC654538.ogg.npy,grtdro1
comsan_XC764532.ogg.npy,comsan
eucdov_XC700410.ogg.npy,eucdov
piekin1_XC195767.ogg.npy,piekin1
asikoe2_XC331241.ogg.npy,asikoe2
litegr_XC596872.ogg.npy,litegr
blakit1_XC139768.ogg.npy,blakit1
blakit1_XC410418.ogg.npy,blakit1
whbwat1_XC724411.ogg.npy,whbwat1
labcro1_XC332867.ogg.npy,labcro1
litegr_XC692967.ogg.npy,litegr
grewar3_XC415954.ogg.npy,grewar3
rorpar_XC246662.ogg.npy,rorpar
tibfly3_XC337357.ogg.npy,tibfly3
comkin1_XC792425.ogg.npy,comkin1
blrwar1_XC653723.ogg.npy,blrwar1
whbtre1_XC168286.ogg.npy,whbtre1
comros_XC421568.ogg.npy,comros
piebus1_XC204654.ogg.npy,piebus1
litegr_XC333929.ogg.npy,litegr
lirplo_XC527174.ogg.npy,lirplo
hoopoe_XC702279.ogg.npy,hoopoe
lirplo_XC627307.ogg.npy,lirplo
blrwar1_XC809167.ogg.npy,blrwar1
asikoe2_XC423126.ogg.npy,asikoe2
vehpar1_XC497101.ogg.npy,vehpar1
bkskit1_XC170108.ogg.npy,bkskit1
blrwar1_XC659536.ogg.npy,blrwar1
zitcis1_XC634088.ogg.npy,zitcis1
stbkin1_XC266682.ogg.npy,stbkin1
houspa_XC551214.ogg.npy,houspa
insowl1_XC659329.ogg.npy,insowl1
bcnher_XC675411.ogg.npy,bcnher
barswa_XC471591.ogg.npy,barswa
commoo3_XC310844.ogg.npy,commoo3
purswa3_XC772627.ogg.npy,purswa3
junbab2_XC263645.ogg.npy,junbab2
eaywag1_XC401723.ogg.npy,eaywag1
blakit1_XC284649.ogg.npy,blakit1
hoopoe_XC325173.ogg.npy,hoopoe
gloibi_XC442167.ogg.npy,gloibi
bkskit1_XC353823.ogg.npy,bkskit1
moipig1_XC167125.ogg.npy,moipig1
houcro1_XC198765.ogg.npy,houcro1
kenplo1_XC718550.ogg.npy,kenplo1
lblwar1_XC806760.ogg.npy,lblwar1
sttwoo1_XC640480.ogg.npy,sttwoo1
plaflo1_XC163880.ogg.npy,plaflo1
houspa_XC474800.ogg.npy,houspa
litgre1_XC665316.ogg.npy,litgre1
bcnher_XC256938.ogg.npy,bcnher
grnsan_XC546662.ogg.npy,grnsan
woosan_XC724017.ogg.npy,woosan
bkwsti_XC799233.ogg.npy,bkwsti
blrwar1_XC210240.ogg.npy,blrwar1
bcnher_XC293559.ogg.npy,bcnher
crseag1_XC665722.ogg.npy,crseag1
comsan_XC559838.ogg.npy,comsan
asbfly_XC405069.ogg.npy,asbfly
comgre_XC737053.ogg.npy,comgre
brcful1_XC747111.ogg.npy,brcful1
litegr_XC551437.ogg.npy,litegr
zitcis1_XC365728.ogg.npy,zitcis1
grewar3_XC652501.ogg.npy,grewar3
commoo3_XC414137.ogg.npy,commoo3
commyn_XC596982.ogg.npy,commyn
grtdro1_XC767522.ogg.npy,grtdro1
litswi1_XC443719.ogg.npy,litswi1
houspa_XC474059.ogg.npy,houspa
woosan_XC145348.ogg.npy,woosan
inbrob1_XC265865.ogg.npy,inbrob1
comros_XC145209.ogg.npy,comros
commoo3_XC716685.ogg.npy,commoo3
rewlap1_XC844126.ogg.npy,rewlap1
grnwar1_XC740624.ogg.npy,grnwar1
gybpri1_XC858987.ogg.npy,gybpri1
eucdov_XC630649.ogg.npy,eucdov
grecou1_XC797863.ogg.npy,grecou1
comsan_XC546199.ogg.npy,comsan
hoopoe_XC728537.ogg.npy,hoopoe
blrwar1_XC734348.ogg.npy,blrwar1
brakit1_XC190244.ogg.npy,brakit1
bkskit1_XC540429.ogg.npy,bkskit1
spodov_XC400389.ogg.npy,spodov
woosan_XC747318.ogg.npy,woosan
bkwsti_XC165708.ogg.npy,bkwsti
blnmon1_XC783894.ogg.npy,blnmon1
pursun4_XC314406.ogg.npy,pursun4
grywag_XC407143.ogg.npy,grywag
grywag_XC561714.ogg.npy,grywag
kenplo1_XC711592.ogg.npy,kenplo1
commoo3_XC446921.ogg.npy,commoo3
bkskit1_XC352558.ogg.npy,bkskit1
categr_XC838628.ogg.npy,categr
piebus1_XC75085.ogg.npy,piebus1
litegr_XC641657.ogg.npy,litegr
aspswi1_XC397352.ogg.npy,aspswi1
spoowl1_XC787693.ogg.npy,spoowl1
brnshr_XC458649.ogg.npy,brnshr
comsan_XC213342.ogg.npy,comsan
rufwoo2_XC150833.ogg.npy,rufwoo2
rewlap1_XC342418.ogg.npy,rewlap1
rocpig_XC323560.ogg.npy,rocpig
blnmon1_XC617589.ogg.npy,blnmon1
rerswa1_XC789179.ogg.npy,rerswa1
shikra1_XC771155.ogg.npy,shikra1
putbab1_XC688796.ogg.npy,putbab1
eurcoo_XC658397.ogg.npy,eurcoo
comior1_XC571422.ogg.npy,comior1
grewar3_XC652756.ogg.npy,grewar3
lirplo_XC577615.ogg.npy,lirplo
blrwar1_XC656265.ogg.npy,blrwar1
blrwar1_XC718711.ogg.npy,blrwar1
commoo3_XC193694.ogg.npy,commoo3
eurcoo_XC783057.ogg.npy,eurcoo
litegr_XC422126.ogg.npy,litegr
stbkin1_XC167098.ogg.npy,stbkin1
grecou1_XC612365.ogg.npy,grecou1
stbkin1_XC578914.ogg.npy,stbkin1
pursun4_XC856057.ogg.npy,pursun4
woosan_XC718689.ogg.npy,woosan
compea_XC452040.ogg.npy,compea
btbeat1_XC741385.ogg.npy,btbeat1
redspu1_XC395166.ogg.npy,redspu1
whtkin2_XC428889.ogg.npy,whtkin2
blrwar1_XC347281.ogg.npy,blrwar1
revbul_XC573351.ogg.npy,revbul
commyn_XC609517.ogg.npy,commyn
comsan_XC665513.ogg.npy,comsan
wemhar1_XC721058.ogg.npy,wemhar1
comgre_XC826627.ogg.npy,comgre
gyhcaf1_XC303897.ogg.npy,gyhcaf1
ingori1_XC385582.ogg.npy,ingori1
sohmyn1_XC613977.ogg.npy,sohmyn1
grewar3_XC270135.ogg.npy,grewar3
litegr_XC805948.ogg.npy,litegr
houspa_XC459671.ogg.npy,houspa
aspswi1_XC702177.ogg.npy,aspswi1
gloibi_XC779019.ogg.npy,gloibi
whtkin2_XC174978.ogg.npy,whtkin2
comior1_XC124350.ogg.npy,comior1
whcbar1_XC788185.ogg.npy,whcbar1
blrwar1_XC655232.ogg.npy,blrwar1
hoopoe_XC415625.ogg.npy,hoopoe
hoopoe_XC751138.ogg.npy,hoopoe
stbkin1_XC545585.ogg.npy,stbkin1
mawthr1_XC441816.ogg.npy,mawthr1
litegr_XC302516.ogg.npy,litegr
thbwar1_XC824776.ogg.npy,thbwar1
bkwsti_XC782751.ogg.npy,bkwsti
bkskit1_XC350347.ogg.npy,bkskit1
lesyel1_XC73967.ogg.npy,lesyel1
graher1_XC392776.ogg.npy,graher1
commoo3_XC548701.ogg.npy,commoo3
comtai1_XC114915.ogg.npy,comtai1
brcful1_XC843810.ogg.npy,brcful1
barswa_XC361807.ogg.npy,barswa
asikoe2_XC311004.ogg.npy,asikoe2
eucdov_XC371905.ogg.npy,eucdov
bkwsti_XC636949.ogg.npy,bkwsti
blnmon1_XC497012.ogg.npy,blnmon1
rewbul_XC736239.ogg.npy,rewbul
woosan_XC729119.ogg.npy,woosan
houspa_XC155922.ogg.npy,houspa
plaflo1_XC615781.ogg.npy,plaflo1
asikoe2_XC163888.ogg.npy,asikoe2
comior1_XC303822.ogg.npy,comior1
crbsun2_XC208809.ogg.npy,crbsun2
kenplo1_XC494527.ogg.npy,kenplo1
grewar3_XC376516.ogg.npy,grewar3
dafbab1_XC464134.ogg.npy,dafbab1
eurcoo_XC376644.ogg.npy,eurcoo
blnmon1_XC406867.ogg.npy,blnmon1
barswa_XC361742.ogg.npy,barswa
whrmun_XC282909.ogg.npy,whrmun
rewbul_XC793366.ogg.npy,rewbul
grnsan_XC175473.ogg.npy,grnsan
putbab1_XC735663.ogg.npy,putbab1
copbar1_XC665272.ogg.npy,copbar1
commoo3_XC400868.ogg.npy,commoo3
barswa_XC649964.ogg.npy,barswa
brwowl1_XC448878.ogg.npy,brwowl1
asikoe2_XC467579.ogg.npy,asikoe2
graher1_XC646367.ogg.npy,graher1
litgre1_XC842327.ogg.npy,litgre1
copbar1_XC56569.ogg.npy,copbar1
yebbul3_XC49801.ogg.npy,yebbul3
blakit1_XC511561.ogg.npy,blakit1
whrmun_XC406716.ogg.npy,whrmun
lirplo_XC840856.ogg.npy,lirplo
lirplo_XC821497.ogg.npy,lirplo
grnsan_XC158723.ogg.npy,grnsan
rewlap1_XC322365.ogg.npy,rewlap1
barswa_XC556925.ogg.npy,barswa
blrwar1_XC653806.ogg.npy,blrwar1
eurcoo_XC429771.ogg.npy,eurcoo
blnmon1_XC804123.ogg.npy,blnmon1
indrol2_XC761717.ogg.npy,indrol2
laudov1_XC185511.ogg.npy,laudov1
litswi1_XC157049.ogg.npy,litswi1
grnsan_XC805321.ogg.npy,grnsan
