spectrogram,label,label_idx
lirplo_XC642219.ogg.npy,lirplo,105
grywag_XC376565.ogg.npy,grywag,76
grywag_XC701895.ogg.npy,grywag,76
commoo3_XC315363.ogg.npy,commoo3,40
blrwar1_XC184125.ogg.npy,blrwar1,20
grefla1_XC820702.ogg.npy,grefla1,66
grecou1_XC196956.ogg.npy,grecou1,64
insowl1_XC310619.ogg.npy,insowl1,91
yebbul3_XC178274.ogg.npy,yebbul3,180
mawthr1_XC455222.ogg.npy,mawthr1,116
ingori1_XC755734.ogg.npy,ingori1,88
grnsan_XC751085.ogg.npy,grnsan,71
comkin1_XC767393.ogg.npy,comkin1,39
rewbul_XC207909.ogg.npy,rewbul,140
grywag_XC235139.ogg.npy,grywag,76
rorpar_XC202283.ogg.npy,rorpar,143
crseag1_XC213912.ogg.npy,crseag1,50
forwag1_XC206000.ogg.npy,forwag1,58
houcro1_XC194310.ogg.npy,houcro1,81
graher1_XC728116.ogg.npy,graher1,62
brwowl1_XC409957.ogg.npy,brwowl1,30
blrwar1_XC345787.ogg.npy,blrwar1,20
nutman_XC816754.ogg.npy,nutman,120
gybpri1_XC858986.ogg.npy,gybpri1,77
greegr_XC455644.ogg.npy,greegr,65
greegr_XC807348.ogg.npy,greegr,65
comros_XC657070.ogg.npy,comros,43
whbwag1_XC463790.ogg.npy,whbwag1,170
grnsan_XC817689.ogg.npy,grnsan,71
indrob1_XC575120.ogg.npy,indrob1,85
whbwat1_XC357708.ogg.npy,whbwat1,171
yebbul3_XC353474.ogg.npy,yebbul3,180
eucdov_XC625921.ogg.npy,eucdov,55
ingori1_XC185493.ogg.npy,ingori1,88
thbwar1_XC394029.ogg.npy,thbwar1,160
categr_XC353850.ogg.npy,categr,33
yebbul3_XC786597.ogg.npy,yebbul3,180
laudov1_XC405377.ogg.npy,laudov1,101
shikra1_XC343014.ogg.npy,shikra1,151
comsan_XC686336.ogg.npy,comsan,44
comros_XC34998.ogg.npy,comros,43
blrwar1_XC581983.ogg.npy,blrwar1,20
litspi1_XC197380.ogg.npy,litspi1,108
sqtbul1_XC618873.ogg.npy,sqtbul1,157
woosan_XC664809.ogg.npy,woosan,177
grywag_XC677670.ogg.npy,grywag,76
labcro1_XC684623.ogg.npy,labcro1,100
lobsun2_XC498569.ogg.npy,lobsun2,110
lirplo_XC562810.ogg.npy,lirplo,105
comkin1_XC463059.ogg.npy,comkin1,39
brodro1_XC445638.ogg.npy,brodro1,28
rewbul_XC630189.ogg.npy,rewbul,140
commoo3_XC362200.ogg.npy,commoo3,40
brnhao1_XC124208.ogg.npy,brnhao1,26
bladro1_XC578826.ogg.npy,bladro1,15
litgre1_XC856386.ogg.npy,litgre1,107
whiter2_XC178202.ogg.npy,whiter2,174
houcro1_XC523319.ogg.npy,houcro1,81
greegr_XC336032.ogg.npy,greegr,65
putbab1_XC465693.ogg.npy,putbab1,136
whtkin2_XC633064.ogg.npy,whtkin2,176
woosan_XC673257.ogg.npy,woosan,177
rewlap1_XC572651.ogg.npy,rewlap1,141
woosan_XC742927.ogg.npy,woosan,177
graher1_XC589060.ogg.npy,graher1,62
bladro1_XC330303.ogg.npy,bladro1,15
comsan_XC760730.ogg.npy,comsan,44
inbrob1_XC265859.ogg.npy,inbrob1,83
labcro1_XC115152.ogg.npy,labcro1,100
brnshr_XC458248.ogg.npy,brnshr,27
bladro1_XC786974.ogg.npy,bladro1,15
woosan_XC826962.ogg.npy,woosan,177
ashwoo2_XC584167.ogg.npy,ashwoo2,3
houspa_XC433158.ogg.npy,houspa,82
whrmun_XC809320.ogg.npy,whrmun,175
grywag_XC603011.ogg.npy,grywag,76
purher1_XC826506.ogg.npy,purher1,132
eucdov_XC128849.ogg.npy,eucdov,55
comkin1_XC509674.ogg.npy,comkin1,39
graher1_XC497259.ogg.npy,graher1,62
blakit1_XC480258.ogg.npy,blakit1,17
barswa_XC428204.ogg.npy,barswa,9
barswa_XC306047.ogg.npy,barswa,9
barswa_XC770373.ogg.npy,barswa,9
comkin1_XC819519.ogg.npy,comkin1,39
lirplo_XC547915.ogg.npy,lirplo,105
grtdro1_XC116552.ogg.npy,grtdro1,73
nutman_XC441712.ogg.npy,nutman,120
hoopoe_XC367997.ogg.npy,hoopoe,80
graher1_XC607949.ogg.npy,graher1,62
comros_XC376485.ogg.npy,comros,43
bkwsti_XC599096.ogg.npy,bkwsti,14
bkwsti_XC487841.ogg.npy,bkwsti,14
compea_XC196656.ogg.npy,compea,42
eaywag1_XC765755.ogg.npy,eaywag1,53
bcnher_XC2797.ogg.npy,bcnher,10
eaywag1_XC584625.ogg.npy,eaywag1,53
shikra1_XC397784.ogg.npy,shikra1,151
comkin1_XC680210.ogg.npy,comkin1,39
commoo3_XC632839.ogg.npy,commoo3,40
whiter2_XC742687.ogg.npy,whiter2,174
grywag_XC750827.ogg.npy,grywag,76
eaywag1_XC743075.ogg.npy,eaywag1,53
comsan_XC590100.ogg.npy,comsan,44
scamin3_XC497292.ogg.npy,scamin3,150
greegr_XC597845.ogg.npy,greegr,65
houspa_XC360901.ogg.npy,houspa,82
litspi1_XC57249.ogg.npy,litspi1,108
houspa_XC544200.ogg.npy,houspa,82
crseag1_XC241042.ogg.npy,crseag1,50
grewar3_XC745754.ogg.npy,grewar3,70
grnsan_XC633454.ogg.npy,grnsan,71
rorpar_XC481831.ogg.npy,rorpar,143
eurcoo_XC713483.ogg.npy,eurcoo,57
comsan_XC558727.ogg.npy,comsan,44
ashdro1_XC492732.ogg.npy,ashdro1,1
kenplo1_XC785269.ogg.npy,kenplo1,98
comsan_XC676427.ogg.npy,comsan,44
comsan_XC496097.ogg.npy,comsan,44
crseag1_XC321538.ogg.npy,crseag1,50
pursun4_XC195584.ogg.npy,pursun4,134
eurcoo_XC543183.ogg.npy,eurcoo,57
graher1_XC832779.ogg.npy,graher1,62
zitcis1_XC727228.ogg.npy,zitcis1,181
whrmun_XC768407.ogg.npy,whrmun,175
woosan_XC846041.ogg.npy,woosan,177
comior1_XC461231.ogg.npy,comior1,38
litswi1_XC315558.ogg.npy,litswi1,109
barswa_XC747401.ogg.npy,barswa,9
litgre1_XC687079.ogg.npy,litgre1,107
grewar3_XC735991.ogg.npy,grewar3,70
comgre_XC668890.ogg.npy,comgre,37
barswa_XC344095.ogg.npy,barswa,9
pomgrp2_XC397146.ogg.npy,pomgrp2,131
crseag1_XC466084.ogg.npy,crseag1,50
ashdro1_XC463832.ogg.npy,ashdro1,1
whbwat1_XC783708.ogg.npy,whbwat1,171
comkin1_XC505719.ogg.npy,comkin1,39
marsan_XC138817.ogg.npy,marsan,115
grewar3_XC181224.ogg.npy,grewar3,70
eucdov_XC658231.ogg.npy,eucdov,55
eaywag1_XC497336.ogg.npy,eaywag1,53
grnwar1_XC207762.ogg.npy,grnwar1,72
wemhar1_XC586239.ogg.npy,wemhar1,166
lewduc1_XC190866.ogg.npy,lewduc1,104
gyhcaf1_XC799360.ogg.npy,gyhcaf1,78
kenplo1_XC837287.ogg.npy,kenplo1,98
kenplo1_XC808295.ogg.npy,kenplo1,98
comgre_XC267939.ogg.npy,comgre,37
comkin1_XC826967.ogg.npy,comkin1,39
comsan_XC829354.ogg.npy,comsan,44
wemhar1_XC721058.ogg.npy,wemhar1,166
whtkin2_XC621463.ogg.npy,whtkin2,176
zitcis1_XC323194.ogg.npy,zitcis1,181
grewar3_XC420665.ogg.npy,grewar3,70
grnwar1_XC317644.ogg.npy,grnwar1,72
comkin1_XC832055.ogg.npy,comkin1,39
crbsun2_XC604032.ogg.npy,crbsun2,47
zitcis1_XC745668.ogg.npy,zitcis1,181
bkskit1_XC805220.ogg.npy,bkskit1,13
inbrob1_XC312278.ogg.npy,inbrob1,83
litgre1_XC638691.ogg.npy,litgre1,107
crseag1_XC482239.ogg.npy,crseag1,50
barswa_XC807140.ogg.npy,barswa,9
comtai1_XC721355.ogg.npy,comtai1,45
whiter2_XC845780.ogg.npy,whiter2,174
eucdov_XC483399.ogg.npy,eucdov,55
comsan_XC668902.ogg.npy,comsan,44
ashpri1_XC788174.ogg.npy,ashpri1,2
comgre_XC492653.ogg.npy,comgre,37
labcro1_XC344447.ogg.npy,labcro1,100
eurcoo_XC362195.ogg.npy,eurcoo,57
comsan_XC799057.ogg.npy,comsan,44
stbkin1_XC582602.ogg.npy,stbkin1,158
revbul_XC174862.ogg.npy,revbul,139
grnwar1_XC135004.ogg.npy,grnwar1,72
blhori1_XC371944.ogg.npy,blhori1,18
litspi1_XC390754.ogg.npy,litspi1,108
commoo3_XC486755.ogg.npy,commoo3,40
shikra1_XC185038.ogg.npy,shikra1,151
rorpar_XC355179.ogg.npy,rorpar,143
woosan_XC724017.ogg.npy,woosan,177
ingori1_XC464133.ogg.npy,ingori1,88
lirplo_XC648430.ogg.npy,lirplo,105
plapri1_XC338726.ogg.npy,plapri1,129
comros_XC569924.ogg.npy,comros,43
brodro1_XC623265.ogg.npy,brodro1,28
graher1_XC607064.ogg.npy,graher1,62
piekin1_XC517410.ogg.npy,piekin1,126
pursun3_XC242415.ogg.npy,pursun3,133
comkin1_XC623937.ogg.npy,comkin1,39
comtai1_XC241382.ogg.npy,comtai1,45
purher1_XC725732.ogg.npy,purher1,132
litgre1_XC642235.ogg.npy,litgre1,107
eucdov_XC802284.ogg.npy,eucdov,55
brnshr_XC162688.ogg.npy,brnshr,27
placuc3_XC214136.ogg.npy,placuc3,127
lirplo_XC627307.ogg.npy,lirplo,105
eaywag1_XC544240.ogg.npy,eaywag1,53
commyn_XC825746.ogg.npy,commyn,41
grenig1_XC203635.ogg.npy,grenig1,69
blrwar1_XC733119.ogg.npy,blrwar1,20
crseag1_XC665788.ogg.npy,crseag1,50
grewar3_XC431692.ogg.npy,grewar3,70
grecou1_XC293569.ogg.npy,grecou1,64
litgre1_XC528152.ogg.npy,litgre1,107
bkwsti_XC686814.ogg.npy,bkwsti,14
bcnher_XC528094.ogg.npy,bcnher,10
comsan_XC429318.ogg.npy,comsan,44
shikra1_XC441583.ogg.npy,shikra1,151
ashdro1_XC707794.ogg.npy,ashdro1,1
gargan_XC131152.ogg.npy,gargan,59
eucdov_XC544639.ogg.npy,eucdov,55
bkskit1_XC352550.ogg.npy,bkskit1,13
comgre_XC831319.ogg.npy,comgre,37
rorpar_XC855830.ogg.npy,rorpar,143
grywag_XC506554.ogg.npy,grywag,76
brwjac1_XC318463.ogg.npy,brwjac1,29
nutman_XC718279.ogg.npy,nutman,120
tibfly3_XC164016.ogg.npy,tibfly3,161
comros_XC181309.ogg.npy,comros,43
bkrfla1_XC469352.ogg.npy,bkrfla1,12
crbsun2_XC163911.ogg.npy,crbsun2,47
comsan_XC555245.ogg.npy,comsan,44
comkin1_XC315331.ogg.npy,comkin1,39
graher1_XC826762.ogg.npy,graher1,62
brnhao1_XC740229.ogg.npy,brnhao1,26
gargan_XC644633.ogg.npy,gargan,59
revbul_XC541611.ogg.npy,revbul,139
piekin1_XC855529.ogg.npy,piekin1,126
blnmon1_XC497014.ogg.npy,blnmon1,19
houspa_XC527133.ogg.npy,houspa,82
blrwar1_XC718711.ogg.npy,blrwar1,20
litswi1_XC440301.ogg.npy,litswi1,109
bkrfla1_XC196734.ogg.npy,bkrfla1,12
lirplo_XC182465.ogg.npy,lirplo,105
whbwat1_XC304319.ogg.npy,whbwat1,171
blrwar1_XC692991.ogg.npy,blrwar1,20
plhpar1_XC403958.ogg.npy,plhpar1,130
comros_XC184589.ogg.npy,comros,43
comgre_XC266351.ogg.npy,comgre,37
comsan_XC621615.ogg.npy,comsan,44
kenplo1_XC555089.ogg.npy,kenplo1,98
plapri1_XC840882.ogg.npy,plapri1,129
brcful1_XC642356.ogg.npy,brcful1,24
comgre_XC807758.ogg.npy,comgre,37
bcnher_XC856308.ogg.npy,bcnher,10
grtdro1_XC205311.ogg.npy,grtdro1,73
spodov_XC539818.ogg.npy,spodov,155
grewar3_XC181090.ogg.npy,grewar3,70
kenplo1_XC488745.ogg.npy,kenplo1,98
wemhar1_XC638179.ogg.npy,wemhar1,166
spodov_XC186558.ogg.npy,spodov,155
lewduc1_XC777061.ogg.npy,lewduc1,104
indrob1_XC197115.ogg.npy,indrob1,85
grnsan_XC738522.ogg.npy,grnsan,71
rorpar_XC338695.ogg.npy,rorpar,143
woosan_XC204559.ogg.npy,woosan,177
whiter2_XC770344.ogg.npy,whiter2,174
grtdro1_XC770572.ogg.npy,grtdro1,73
commoo3_XC781082.ogg.npy,commoo3,40
rewbul_XC210183.ogg.npy,rewbul,140
whcbar1_XC460802.ogg.npy,whcbar1,173
comros_XC573403.ogg.npy,comros,43
blrwar1_XC567058.ogg.npy,blrwar1,20
barswa_XC663206.ogg.npy,barswa,9
hoopoe_XC504497.ogg.npy,hoopoe,80
grtdro1_XC284775.ogg.npy,grtdro1,73
grnsan_XC840089.ogg.npy,grnsan,71
bcnher_XC697838.ogg.npy,bcnher,10
hoopoe_XC536152.ogg.npy,hoopoe,80
rerswa1_XC611239.ogg.npy,rerswa1,138
graher1_XC182868.ogg.npy,graher1,62
eurcoo_XC680709.ogg.npy,eurcoo,57
comsan_XC801188.ogg.npy,comsan,44
bkwsti_XC721979.ogg.npy,bkwsti,14
graher1_XC586707.ogg.npy,graher1,62
rocpig_XC829901.ogg.npy,rocpig,142
zitcis1_XC742836.ogg.npy,zitcis1,181
bcnher_XC357564.ogg.npy,bcnher,10
commyn_XC73131.ogg.npy,commyn,41
commoo3_XC620168.ogg.npy,commoo3,40
houcro1_XC687323.ogg.npy,houcro1,81
rerswa1_XC310320.ogg.npy,rerswa1,138
zitcis1_XC142812.ogg.npy,zitcis1,181
copbar1_XC362179.ogg.npy,copbar1,46
woosan_XC672984.ogg.npy,woosan,177
rorpar_XC630592.ogg.npy,rorpar,143
grecou1_XC621008.ogg.npy,grecou1,64
comkin1_XC845422.ogg.npy,comkin1,39
grefla1_XC619765.ogg.npy,grefla1,66
whbwat1_XC712737.ogg.npy,whbwat1,171
grtdro1_XC362757.ogg.npy,grtdro1,73
purher1_XC784183.ogg.npy,purher1,132
bkwsti_XC418409.ogg.npy,bkwsti,14
tibfly3_XC572664.ogg.npy,tibfly3,161
whiter2_XC263345.ogg.npy,whiter2,174
lirplo_XC527174.ogg.npy,lirplo,105
greegr_XC188001.ogg.npy,greegr,65
blrwar1_XC561869.ogg.npy,blrwar1,20
eucdov_XC481132.ogg.npy,eucdov,55
comgre_XC672544.ogg.npy,comgre,37
eucdov_XC402437.ogg.npy,eucdov,55
lirplo_XC646469.ogg.npy,lirplo,105
rorpar_XC167769.ogg.npy,rorpar,143
blakit1_XC628280.ogg.npy,blakit1,17
houspa_XC315991.ogg.npy,houspa,82
blnmon1_XC345154.ogg.npy,blnmon1,19
comtai1_XC643663.ogg.npy,comtai1,45
blhori1_XC628393.ogg.npy,blhori1,18
hoopoe_XC834416.ogg.npy,hoopoe,80
nutman_XC558256.ogg.npy,nutman,120
plapri1_XC721172.ogg.npy,plapri1,129
grnsan_XC754737.ogg.npy,grnsan,71
litegr_XC333893.ogg.npy,litegr,106
mawthr1_XC400394.ogg.npy,mawthr1,116
whbwat1_XC822437.ogg.npy,whbwat1,171
comsan_XC27065.ogg.npy,comsan,44
grewar3_XC206317.ogg.npy,grewar3,70
lobsun2_XC268366.ogg.npy,lobsun2,110
barswa_XC741809.ogg.npy,barswa,9
graher1_XC559528.ogg.npy,graher1,62
rocpig_XC541143.ogg.npy,rocpig,142
junbab2_XC578190.ogg.npy,junbab2,95
woosan_XC814873.ogg.npy,woosan,177
comros_XC837038.ogg.npy,comros,43
whtkin2_XC155920.ogg.npy,whtkin2,176
pursun4_XC676583.ogg.npy,pursun4,134
crbsun2_XC214027.ogg.npy,crbsun2,47
grywag_XC588720.ogg.npy,grywag,76
eaywag1_XC243654.ogg.npy,eaywag1,53
nutman_XC207443.ogg.npy,nutman,120
bcnher_XC481939.ogg.npy,bcnher,10
barswa_XC499075.ogg.npy,barswa,9
litspi1_XC126805.ogg.npy,litspi1,108
comsan_XC668161.ogg.npy,comsan,44
whcbar1_XC788184.ogg.npy,whcbar1,173
barswa_XC330429.ogg.npy,barswa,9
bkwsti_XC182739.ogg.npy,bkwsti,14
comkin1_XC432063.ogg.npy,comkin1,39
grejun2_XC644238.ogg.npy,grejun2,68
bcnher_XC655739.ogg.npy,bcnher,10
blrwar1_XC658348.ogg.npy,blrwar1,20
labcro1_XC663927.ogg.npy,labcro1,100
sttwoo1_XC213965.ogg.npy,sttwoo1,159
litegr_XC841081.ogg.npy,litegr,106
grnsan_XC542515.ogg.npy,grnsan,71
purher1_XC585921.ogg.npy,purher1,132
comsan_XC489268.ogg.npy,comsan,44
lirplo_XC448947.ogg.npy,lirplo,105
graher1_XC598023.ogg.npy,graher1,62
comgre_XC777817.ogg.npy,comgre,37
comros_XC416787.ogg.npy,comros,43
eurbla2_XC574615.ogg.npy,eurbla2,56
whtkin2_XC575208.ogg.npy,whtkin2,176
bladro1_XC239438.ogg.npy,bladro1,15
rerswa1_XC399234.ogg.npy,rerswa1,138
putbab1_XC696743.ogg.npy,putbab1,136
ingori1_XC188484.ogg.npy,ingori1,88
commyn_XC402381.ogg.npy,commyn,41
comkin1_XC502269.ogg.npy,comkin1,39
rocpig_XC181094.ogg.npy,rocpig,142
houspa_XC402357.ogg.npy,houspa,82
pabflo1_XC741594.ogg.npy,pabflo1,123
eaywag1_XC494491.ogg.npy,eaywag1,53
rorpar_XC783589.ogg.npy,rorpar,143
aspswi1_XC283409.ogg.npy,aspswi1,7
comkin1_XC150030.ogg.npy,comkin1,39
woosan_XC140447.ogg.npy,woosan,177
asbfly_XC578908.ogg.npy,asbfly,0
whiter2_XC135814.ogg.npy,whiter2,174
bcnher_XC741694.ogg.npy,bcnher,10
labcro1_XC787547.ogg.npy,labcro1,100
spodov_XC37600.ogg.npy,spodov,155
comros_XC129461.ogg.npy,comros,43
grywag_XC708221.ogg.npy,grywag,76
grewar3_XC809436.ogg.npy,grewar3,70
gybpri1_XC548375.ogg.npy,gybpri1,77
tibfly3_XC189109.ogg.npy,tibfly3,161
comior1_XC284767.ogg.npy,comior1,38
commoo3_XC400809.ogg.npy,commoo3,40
labcro1_XC684247.ogg.npy,labcro1,100
grywag_XC412765.ogg.npy,grywag,76
grywag_XC633116.ogg.npy,grywag,76
nutman_XC783715.ogg.npy,nutman,120
bcnher_XC240302.ogg.npy,bcnher,10
plapri1_XC575213.ogg.npy,plapri1,129
crseag1_XC417397.ogg.npy,crseag1,50
comior1_XC606375.ogg.npy,comior1,38
greegr_XC130689.ogg.npy,greegr,65
bkskit1_XC351409.ogg.npy,bkskit1,13
stbkin1_XC404134.ogg.npy,stbkin1,158
graher1_XC855157.ogg.npy,graher1,62
comkin1_XC714223.ogg.npy,comkin1,39
lesyel1_XC406134.ogg.npy,lesyel1,103
oripip1_XC346385.ogg.npy,oripip1,122
compea_XC208916.ogg.npy,compea,42
thbwar1_XC340011.ogg.npy,thbwar1,160
asbfly_XC716740.ogg.npy,asbfly,0
bkskit1_XC433769.ogg.npy,bkskit1,13
whbwat1_XC396583.ogg.npy,whbwat1,171
grynig2_XC196578.ogg.npy,grynig2,75
indrob1_XC785417.ogg.npy,indrob1,85
sbeowl1_XC194753.ogg.npy,sbeowl1,149
brcful1_XC157971.ogg.npy,brcful1,24
houspa_XC175621.ogg.npy,houspa,82
goflea1_XC19678.ogg.npy,goflea1,61
comgre_XC829333.ogg.npy,comgre,37
insowl1_XC303713.ogg.npy,insowl1,91
ruftre2_XC240364.ogg.npy,ruftre2,146
wemhar1_XC623539.ogg.npy,wemhar1,166
barswa_XC459354.ogg.npy,barswa,9
grnwar1_XC795529.ogg.npy,grnwar1,72
spoowl1_XC442331.ogg.npy,spoowl1,156
comtai1_XC684266.ogg.npy,comtai1,45
ruftre2_XC426340.ogg.npy,ruftre2,146
rewlap1_XC208798.ogg.npy,rewlap1,141
rewlap1_XC295443.ogg.npy,rewlap1,141
eucdov_XC573942.ogg.npy,eucdov,55
forwag1_XC814058.ogg.npy,forwag1,58
litegr_XC795969.ogg.npy,litegr,106
bkwsti_XC570969.ogg.npy,bkwsti,14
asikoe2_XC476378.ogg.npy,asikoe2,4
bkskit1_XC351399.ogg.npy,bkskit1,13
commoo3_XC844780.ogg.npy,commoo3,40
eurcoo_XC436379.ogg.npy,eurcoo,57
rorpar_XC283707.ogg.npy,rorpar,143
woosan_XC431564.ogg.npy,woosan,177
commoo3_XC597221.ogg.npy,commoo3,40
grnsan_XC814761.ogg.npy,grnsan,71
blrwar1_XC506489.ogg.npy,blrwar1,20
eaywag1_XC672859.ogg.npy,eaywag1,53
eucdov_XC814143.ogg.npy,eucdov,55
rewbul_XC469080.ogg.npy,rewbul,140
brakit1_XC663577.ogg.npy,brakit1,22
compea_XC812476.ogg.npy,compea,42
woosan_XC827752.ogg.npy,woosan,177
bcnher_XC794587.ogg.npy,bcnher,10
bkrfla1_XC324155.ogg.npy,bkrfla1,12
zitcis1_XC310412.ogg.npy,zitcis1,181
brnshr_XC441578.ogg.npy,brnshr,27
putbab1_XC316365.ogg.npy,putbab1,136
graher1_XC740192.ogg.npy,graher1,62
dafbab1_XC453490.ogg.npy,dafbab1,51
labcro1_XC842166.ogg.npy,labcro1,100
eucdov_XC585928.ogg.npy,eucdov,55
comior1_XC57247.ogg.npy,comior1,38
compea_XC412767.ogg.npy,compea,42
bkwsti_XC536442.ogg.npy,bkwsti,14
zitcis1_XC338812.ogg.npy,zitcis1,181
ashdro1_XC139175.ogg.npy,ashdro1,1
grywag_XC571656.ogg.npy,grywag,76
rewbul_XC304449.ogg.npy,rewbul,140
lblwar1_XC265869.ogg.npy,lblwar1,102
putbab1_XC487711.ogg.npy,putbab1,136
comgre_XC456727.ogg.npy,comgre,37
litegr_XC632272.ogg.npy,litegr,106
rewlap1_XC416117.ogg.npy,rewlap1,141
wemhar1_XC557231.ogg.npy,wemhar1,166
houspa_XC539455.ogg.npy,houspa,82
comsan_XC802129.ogg.npy,comsan,44
grewar3_XC180477.ogg.npy,grewar3,70
eucdov_XC696154.ogg.npy,eucdov,55
nutman_XC268840.ogg.npy,nutman,120
wemhar1_XC411295.ogg.npy,wemhar1,166
litegr_XC741964.ogg.npy,litegr,106
whtkin2_XC576691.ogg.npy,whtkin2,176
gargan_XC182411.ogg.npy,gargan,59
categr_XC800224.ogg.npy,categr,33
woosan_XC363663.ogg.npy,woosan,177
gyhcaf1_XC151229.ogg.npy,gyhcaf1,78
grtdro1_XC124360.ogg.npy,grtdro1,73
copbar1_XC142516.ogg.npy,copbar1,46
indrol2_XC555541.ogg.npy,indrol2,86
ruftre2_XC403960.ogg.npy,ruftre2,146
btbeat1_XC40053.ogg.npy,btbeat1,31
comros_XC486708.ogg.npy,comros,43
bkwsti_XC636949.ogg.npy,bkwsti,14
eaywag1_XC524524.ogg.npy,eaywag1,53
rufwoo2_XC646643.ogg.npy,rufwoo2,147
comros_XC27955.ogg.npy,comros,43
comtai1_XC616973.ogg.npy,comtai1,45
comsan_XC665492.ogg.npy,comsan,44
whbbul2_XC209556.ogg.npy,whbbul2,167
hoopoe_XC657760.ogg.npy,hoopoe,80
greegr_XC145803.ogg.npy,greegr,65
houspa_XC183686.ogg.npy,houspa,82
indpit1_XC442822.ogg.npy,indpit1,84
comkin1_XC686764.ogg.npy,comkin1,39
eurbla2_XC256107.ogg.npy,eurbla2,56
asikoe2_XC444228.ogg.npy,asikoe2,4
piebus1_XC826966.ogg.npy,piebus1,125
brnhao1_XC540144.ogg.npy,brnhao1,26
lirplo_XC184342.ogg.npy,lirplo,105
commoo3_XC268554.ogg.npy,commoo3,40
grewar3_XC134126.ogg.npy,grewar3,70
grnsan_XC547921.ogg.npy,grnsan,71
grewar3_XC282723.ogg.npy,grewar3,70
brcful1_XC843810.ogg.npy,brcful1,24
grnsan_XC175473.ogg.npy,grnsan,71
bkskit1_XC353839.ogg.npy,bkskit1,13
piebus1_XC776374.ogg.npy,piebus1,125
comsan_XC804670.ogg.npy,comsan,44
ashdro1_XC651728.ogg.npy,ashdro1,1
spepic1_XC706693.ogg.npy,spepic1,154
stbkin1_XC37603.ogg.npy,stbkin1,158
eucdov_XC507343.ogg.npy,eucdov,55
grywag_XC267570.ogg.npy,grywag,76
bladro1_XC580643.ogg.npy,bladro1,15
bcnher_XC276735.ogg.npy,bcnher,10
grnsan_XC34109.ogg.npy,grnsan,71
putbab1_XC173266.ogg.npy,putbab1,136
brnhao1_XC610740.ogg.npy,brnhao1,26
spodov_XC293551.ogg.npy,spodov,155
marsan_XC733179.ogg.npy,marsan,115
houspa_XC571254.ogg.npy,houspa,82
woosan_XC423394.ogg.npy,woosan,177
comros_XC199125.ogg.npy,comros,43
bkwsti_XC662166.ogg.npy,bkwsti,14
grewar3_XC180534.ogg.npy,grewar3,70
blnmon1_XC402879.ogg.npy,blnmon1,19
litgre1_XC267214.ogg.npy,litgre1,107
smamin1_XC397187.ogg.npy,smamin1,152
piebus1_XC204612.ogg.npy,piebus1,125
rorpar_XC446300.ogg.npy,rorpar,143
junbab2_XC665602.ogg.npy,junbab2,95
comros_XC134729.ogg.npy,comros,43
litswi1_XC723394.ogg.npy,litswi1,109
houspa_XC627467.ogg.npy,houspa,82
eucdov_XC777782.ogg.npy,eucdov,55
blhori1_XC396841.ogg.npy,blhori1,18
indrob1_XC308269.ogg.npy,indrob1,85
litgre1_XC571553.ogg.npy,litgre1,107
litegr_XC601281.ogg.npy,litegr,106
comkin1_XC666616.ogg.npy,comkin1,39
graher1_XC659606.ogg.npy,graher1,62
wemhar1_XC590354.ogg.npy,wemhar1,166
labcro1_XC375236.ogg.npy,labcro1,100
bcnher_XC294018.ogg.npy,bcnher,10
litgre1_XC624657.ogg.npy,litgre1,107
whbbul2_XC295481.ogg.npy,whbbul2,167
commoo3_XC640693.ogg.npy,commoo3,40
blakit1_XC583029.ogg.npy,blakit1,17
grywag_XC563695.ogg.npy,grywag,76
comsan_XC552513.ogg.npy,comsan,44
bkwsti_XC557035.ogg.npy,bkwsti,14
whbwat1_XC539778.ogg.npy,whbwat1,171
aspswi1_XC286657.ogg.npy,aspswi1,7
grnsan_XC814344.ogg.npy,grnsan,71
woosan_XC814623.ogg.npy,woosan,177
rorpar_XC237579.ogg.npy,rorpar,143
whiter2_XC184345.ogg.npy,whiter2,174
grnwar1_XC208998.ogg.npy,grnwar1,72
rorpar_XC757943.ogg.npy,rorpar,143
grywag_XC367186.ogg.npy,grywag,76
rewlap1_XC483703.ogg.npy,rewlap1,141
commoo3_XC461623.ogg.npy,commoo3,40
grecou1_XC784590.ogg.npy,grecou1,64
bkcbul1_XC362109.ogg.npy,bkcbul1,11
blnmon1_XC639712.ogg.npy,blnmon1,19
houcro1_XC443481.ogg.npy,houcro1,81
gargan_XC790233.ogg.npy,gargan,59
asikoe2_XC591315.ogg.npy,asikoe2,4
houspa_XC784249.ogg.npy,houspa,82
categr_XC857912.ogg.npy,categr,33
woosan_XC552623.ogg.npy,woosan,177
whiter2_XC585394.ogg.npy,whiter2,174
kenplo1_XC333817.ogg.npy,kenplo1,98
woosan_XC153897.ogg.npy,woosan,177
bkwsti_XC835130.ogg.npy,bkwsti,14
lirplo_XC326570.ogg.npy,lirplo,105
bkwsti_XC726189.ogg.npy,bkwsti,14
grecou1_XC157744.ogg.npy,grecou1,64
grynig2_XC197110.ogg.npy,grynig2,75
grywag_XC393743.ogg.npy,grywag,76
thbwar1_XC485017.ogg.npy,thbwar1,160
revbul_XC352142.ogg.npy,revbul,139
brodro1_XC207264.ogg.npy,brodro1,28
comtai1_XC309726.ogg.npy,comtai1,45
indrol2_XC398456.ogg.npy,indrol2,86
bkwsti_XC650191.ogg.npy,bkwsti,14
litegr_XC448898.ogg.npy,litegr,106
